Review #,Brand,Variety,Style,Country,Stars,Top Ten
332.0,Nongshim,Champong Oriental Noodles,Cup,South Korea,3.75,"
"
331.0,Sunlee,Crab Noodle,Bowl,Thailand,4.5,
330.0,Vifon,Phu Gia Instant Bean Thread Chicken,Pack,Vietnam,3.25,
329.0,Mee Jang,Artificial Beef Flavor,Bowl,Thailand,3.5,
328.0,Nongshim,Big Bowl Udon,Bowl,South Korea,4.5,
327.0,Gomex,3 Mien Mi Tom Hum Lobster,Pack,Vietnam,3.5,
326.0,Little Cook,TVP Curry Chicken,Bowl,Thailand,4.0,
325.0,Mee Jang,Artificial Pork,Bowl,Thailand,3.5,
324.0,Nongshim,Big Bowl Spicy Shrimp,Bowl,South Korea,3.5,
323.0,Ottogi,Jin Ramen (Hot),Cup,South Korea,3.5,
322.0,Unif,Shrimp Fish,Bowl,Taiwan,3.75,
321.0,Little Cook,TVP Spicy Beef,Bowl,Thailand,4.75,
320.0,Maruchan,Ramen Noodle Soup Spicy Picante Chicken,Pack,USA,4.0,
319.0,Maruchan,Ramen Noodle Soup Oriental,Pack,USA,3.75,
318.0,Unif,Super Bowl Artificial Pickled Chilli Beef,Bowl,Taiwan,3.25,
317.0,Maruchan,Yakisoba Cheddar Cheese,Tray,USA,4.0,
316.0,Unif,Super Bowl Artificial Stewed Pork Chop,Bowl,Taiwan,3.5,
315.0,Unif,Super Bowl Artificial Spicy Beef,Bowl,Taiwan,2.75,
314.0,Paldo,Dosirac Mushroom,Tray,South Korea,2.5,
313.0,Paldo,Dosirac Shrimp,Tray,South Korea,4.25,
312.0,Lucky Me!,Supreme Bulalo Artificial Bone Marrow,Bowl,Philippines,1.75,
311.0,Vifon,Tasty Mushroom,Pack,Vietnam,2.0,
310.0,Lucky Me!,La Paz Batchoy Beef,Pack,Philippines,2.5,
309.0,Paldo,Dosirac Beef,Tray,South Korea,3.75,
308.0,Tradition,Imitation Chicken Vegetarian,Pack,USA,3.75,
307.0,Royal Umbrella,Vegetarian Tom Yum,Cup,Thailand,2.75,
306.0,Rhee Bros Assi,Rice Noodle Anchovy Flavor,Tray,South Korea,3.75,
305.0,Lucky Me!,Supreme Special Beef Carne De Vaca,Bowl,Philippines,3.75,
304.0,Mama,Pho Bo Rice Noodle Artificial Beef,Bowl,Thailand,3.5,
303.0,Paldo,Dosirac Artificial Chicken,Tray,South Korea,3.25,
302.0,Samyang,Bowl Noodle Picante Beef,Bowl,South Korea,3.75,
301.0,Dragonfly,Guilin Style Rice Vermicelli,Bowl,China,4.5,
300.0,Wu Mu,Steam Spinach Ramen With Onion,Pack,Taiwan,5.0,
299.0,Lucky Me!,Supreme Sotanghon Artificial Chicken Vermicelli ,Bowl,Philippines,3.75,
298.0,Nongshim,Hearty Rice Noodle Spicy Veggie Consomme,Pack,South Korea,2.75,
297.0,Rhee Bros Assi,Rice Noodle Hot & Spicy Kimchi,Tray,South Korea,3.25,
296.0,Nissin,Cup Noodles Crab,Cup,Hong Kong,3.25,
295.0,Tablemark,Soybean Paste,Bowl,Japan,4.5,
294.0,Paldo,South Korean Seafood,Pack,South Korea,3.75,
293.0,Tiger,Onion Flaver Rice Noodle,Bowl,Taiwan,0.0,
292.0,Paldo,South Korean U Dong,Pack,South Korea,3.75,
291.0,Nongshim,Shin Bowl,Bowl,South Korea,3.0,
290.0,Doll,Spicy Artificial Beef,Pack,Hong Kong,3.0,
289.0,Paldo,South Korean Broad Noodle,Pack,South Korea,2.0,
288.0,Saigon Ve Wong,Kung Fu Artificial Beef Rice Noodle,Pack,South Korea,3.25,
287.0,Paldo,King Cup Lobster,Cup,South Korea,3.75,
286.0,Myojo,Hyoubanya No Yakisoba Oriental,Tray,Japan,4.0,
285.0,Doll,Artificial Chicken,Pack,Hong Kong,4.5,2012 #9
284.0,Nissin,Cup Noodles Seafood,Cup,Hong Kong,4.5,
283.0,Paldo,King Cup Kimchi Pot Stew,Cup,South Korea,4.0,
282.0,Doll,Pickled Vegetable,Pack,Hong Kong,4.25,
281.0,Mama,Oriental Kitchen Hot Spicy,Cup,Thailand,3.0,
280.0,Rhee Bros Assi,Rice Noodle Katsuo,Tray,South Korea,4.0,
279.0,Rhee Bros Assi,Rice Noodles Seafood,Tray,South Korea,3.75,
278.0,Fortune,Udon Mushroom,Pack,USA,3.0,
277.0,Vina Acecook,Oh! Ricey Beef Rice Noodles,Pack,Vietnam,4.0,
276.0,Wai Wai,Chili Paste Tom Yum,Pack,Thailand,3.25,
275.0,Mama,Cup Shrimp Tom Yum Flavor,Cup,Thailand,3.75,
274.0,Ve Wong,Kung Fu Artificial Soybean Paste,Pack,Taiwan,4.0,
273.0,Wai Wai,Minced Pork Tom Yum,Pack,Thailand,2.5,
272.0,Vina Acecook,Mi Lau Thai Artificial Chicken,Pack,Vietnam,3.5,
271.0,Paldo,South Korean Noodle Kimchi Flavor,Pack,South Korea,3.5,
270.0,Wu Mu,Dried Noodle With BBQ Pork,Pack,Taiwan,2.0,
269.0,Paldo,Spicy Shrimp Bowl,Bowl,South Korea,3.5,
268.0,Nissin,Cup Noodles Spicy Chile Chicken,Cup,USA,3.5,
267.0,Mama,Pork,Cup,Thailand,2.0,
266.0,Vina Acecook,Mi Lau Thai Shrimp,Pack,Vietnam,4.0,
265.0,Nissin,Cup Noodles Chicken,Cup,USA,3.5,
264.0,Vina Acecook,Hao Hao Sour Hot Shrimp,Pack,Vietnam,3.75,
263.0,Nissin,Chow Mein Kung Pao Chicken,Tray,USA,1.5,
262.0,Vina Acecook,Daily Beef Ball,Pack,Vietnam,3.75,
261.0,Vina Acecook,Oh! Ricey Chicken,Pack,Vietnam,3.75,
260.0,Nissin,Bowl Noodles Hot & Spicy Shrimp,Bowl,USA,3.5,
259.0,Vina Acecook,Mi Lau Thai Seafood,Pack,Vietnam,4.0,
258.0,Royal Umbrella,Tom Yum Shrimp,Cup,Thailand,3.25,
257.0,Nissin,Cup Noodles Beef,Cup,USA,3.5,
256.0,Nissin,Cup Noodles Shrimp,Cup,USA,3.5,
255.0,Mama,Oriental Kitchen Spicy Seafood,Cup,Thailand,3.75,
254.0,Vina Acecook,Daily Hot & Spicy Tom Yun,Pack,Vietnam,4.0,
253.0,Nongshim,Bowl Noodle Spicy Seafood,Bowl,USA,4.25,
252.0,Fortune,Udon Chicken,Pack,USA,3.25,
251.0,Fortune,Udon Beef,Pack,USA,3.5,
250.0,Wu Mu,Steamed Noodle Sesame Oil,Pack,Taiwan,3.75,
249.0,Unif,100 Artificial Spicy Beef,Pack,Taiwan,3.75,
248.0,Koka,Tomato,Pack,Singapore,4.75,
247.0,Myojo,Udon Mushroom,Pack,Japan,3.0,
246.0,Mama,Artificial Pork Jumbo,Pack,Thailand,3.0,
245.0,Six Fortune,Broad Noodles,Pack,South Korea,3.75,
244.0,Nissin,Karashi Mayo Yakisoba,Tray,Japan,4.75,
243.0,Myojo,Udon Hot & Spicy,Pack,Japan,4.5,
242.0,Fashion Foods,Tom Klong,Bowl,Thailand,2.0,
241.0,Fu Chang Chinese Noodle Company,Hot & Spicy Beef,Tray,USA,4.0,
240.0,Sanyo Foods,Aunt Mentaiko Durum Spaghetti,Bowl,Japan,4.5,
239.0,Ottogi,Ppushu Ppushu Sweet & Sour,Pack,South Korea,1.75,
238.0,Nissin,Chow Noodles Tomato Basil,Bowl,USA,4.0,
237.0,Koka,Spicy Seafood Marinara,Bowl,Singapore,3.0,
236.0,Koka,Spicy Sesame,Pack,Singapore,5.0,
235.0,Koka,Curry,Pack,Singapore,4.25,
234.0,Myojo,Udon Shrimp,Pack,Japan,3.75,
233.0,Koka,Tom Yum Rice Noodles,Bowl,Singapore,3.5,
232.0,Indomie,Mi Goreng Jumbo Beef,Pack,Indonesia,5.0,
231.0,Indomie,Onion Chicken,Pack,Indonesia,4.5,
230.0,Lucky Me!,Supreme Instant Mami Noodles With Free Crackers,Bowl,Philippines,3.75,
229.0,Myojo,Udon Chicken,Pack,Japan,3.75,
228.0,Vifon,Pho Ga Instant rice Noodle,Bowl,Vietnam,2.0,
227.0,Quickchow,Bihon Guisado Rice Noodle,Pack,Philippines,1.75,
226.0,Nissin,Chow Noodles Cheddar Cheese,Tray,USA,4.0,
225.0,Ottogi,Snack Ramyon,Pack,South Korea,3.75,
224.0,Mama,Instant Bowl Noodles Artificial Pork,Bowl,Thailand,2.75,
223.0,Koka,Laksa Singapura,Bowl,Singapore,4.25,
222.0,Myojo,Udon Crab,Pack,Japan,3.0,
221.0,Nissin,Top Ramen Beef,Pack,USA,3.75,
220.0,Wei Lih,Good Good Eat Super Ramen Original,Pack,Taiwan,3.0,
219.0,Six Fortune,Tom Yam Instant soup Noodle,Pack,South Korea,2.75,
218.0,Maruchan,Yakisoba Sweet & Sour Chicken,Tray,USA,3.0,
217.0,Samyang,Bowl Noodle Kimchi,Bowl,South Korea,4.0,
216.0,Maruchan,Instant Lunch Roast Chicken Flavor,Cup,USA,2.75,
215.0,Maruchan,Yakisoba Chicken,Tray,USA,2.0,
214.0,Maruchan,Yakisoba Teriyaki Beef,Tray,USA,2.0,
213.0,Nongshim,Bowl Noodle Spicy Artificial Lobster,Bowl,USA,4.0,
212.0,Maruchan,Yakisoba Roast chicken,Tray,USA,3.75,
211.0,Vina Acecook,Kingcook Tomato Sauce Pork,Tray,Vietnam,3.5,
210.0,Rocket Brand,Satoimo Noodles,Pack,China,2.5,
209.0,Nissin,Souper Meal Beef Flavor Minestrone,Bowl,USA,3.0,
208.0,Sao Tao,Ramen King Scallop Seafood,Pack,China,4.25,
207.0,Sapporo Ichiban,Original Flavor,Pack,USA,3.5,
206.0,Bon Go Jang,Deuchi Udon,Bowl,South Korea,3.0,
205.0,Sapporo Ichiban,Beef Flavor,Pack,USA,4.5,
204.0,Nongshim,Bowl Noodle Spicy Shrimp,Bowl,USA,2.5,
203.0,Nongshim,Bowl Noodle Hot & Spicy,Bowl,USA,2.0,
202.0,Nongshim,Bowl Noodle Cabbage Kimchi,Bowl,USA,3.25,
201.0,Nongshim,Bowl Noodle Beef Ginger,Bowl,USA,3.5,
200.0,Nongshim,Bowl Noodle Spicy Chicken,Bowl,USA,4.5,
199.0,Samyang,Chinese Soybean Paste,Pack,South Korea,2.0,
198.0,Shirakiku,Sanukiya Somen,Bowl,Japan,4.25,
197.0,Rhee Bros Assi,Rice Noodle With Spicy Flavored Soup,Tray,South Korea,2.25,
196.0,Nissin,Cup Noodles Pani Puri,Cup,India,1.5,
195.0,Myojo,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Pack,Japan,3.0,
194.0,Saigon Ve Wong,Kung Fu Instant Rice Noodles Artificial Chicken,Pack,Vietnam,3.5,
193.0,Boss,Shrimp Tom Yum Flavor,Bowl,Thailand,2.5,
192.0,Paldo,Soy Flavor Noodle,Pack,South Korea,4.25,
191.0,Wu Mu,Steamed Noodle Chinese Herbs,Pack,Taiwan,3.25,
190.0,Maggi,Perencah Tom Yam,Pack,Malaysia,2.9,
189.0,Nissin,Cup Noodles Manchurian,Cup,India,3.0,
188.0,Nongshim,Udon,Pack,South Korea,4.0,
187.0,Paldo,Hwa Ramyun Soy Peptide,Pack,South Korea,4.0,
186.0,Paldo,Teumsae Ramyun,Pack,South Korea,3.5,
185.0,Shirakiku,Sanukiya Udon,Bowl,Japan,3.75,
184.0,Myojo,Chukazanmai Soy Sauce,Pack,Japan,3.75,
183.0,Nissin,Bowl Noodles Hot & Spicy Chicken,Bowl,USA,2.0,
182.0,Myojo,Chukazanmai Soy Sauce chili Oil,Pack,Japan,3.25,
181.0,Kamfen,Noodle King Thin Wonton,Pack,China,2.0,
180.0,Myojo,Hyobanya No Yakisoba Sauce Flavor,Tray,Japan,4.75,
179.0,Mama,Kimchi,Pack,Thailand,3.0,
178.0,Mama,Oriental Style Clear Soup,Pack,Thailand,2.0,
177.0,Vifon,Hu Tieu Bo Kho An Lien Beef,Pack,Vietnam,3.75,
176.0,Paldo,Dosirac Pork,Tray,South Korea,4.125,
175.0,Samyang,Cold Ramen With Ponytail Radish,Pack,South Korea,3.0,
174.0,Lucky Me!,Sotanghon Artificial Chicken,Pack,Philippines,0.25,
173.0,Unif / Tung-I,Instant Bean Vermicelli Shrimp,Pack,Taiwan,1.5,
172.0,Mama,Flat Noodle Tom Yum,Pack,Thailand,3.75,
171.0,Samyang,Japanese Seafood Flavor Udon,Pack,South Korea,3.75,
170.0,Myojo,Chukazanmai Soybean Paste,Pack,Japan,3.5,
169.0,Samyang,Seafood Party,Pack,South Korea,2.25,
168.0,JFC,Japanese Style Noodle Fresh Udon,Bowl,Japan,3.75,
167.0,Wai Wai,Crab Instant Rice Vermicelli,Pack,Thailand,2.5,
166.0,Koyo,Garlic Pepper,Pack,USA,3.25,
165.0,Doll,Sesame Oil,Pack,Hong Kong,3.5,
164.0,Unif / Tung-I,Artificial Beef Flavor,Pack,Taiwan,3.75,
163.0,Vifon,Asian Style Instant Noodles Chicken,Pack,Vietnam,3.5,
162.0,Myojo,Chukazanmai Oriental,Pack,Japan,3.75,
161.0,Paldo,Green Tea Chlorella,Pack,South Korea,0.0,
160.0,Myojo,Ramen Desse Soy Sauce,Bowl,Japan,1.5,
159.0,Mama,Hot & Spicy,Pack,Thailand,1.75,
158.0,Mama,Jok Cup Porridge Artificial Pork,Cup,Thailand,2.5,
157.0,Nissin,Sotanghon,Cup,Philippines,2.0,
156.0,Maruchan,Instant Lunch Cajun Style With chili Piquin Shrimp,Cup,USA,3.0,
155.0,Lucky Me!,Pancit Canton,Pack,Philippines,4.75,
154.0,Nissin,Creamy Chicken,Cup,USA,1.75,
153.0,Sapporo Ichiban,Shrimp Flavor,Cup,USA,1.75,
152.0,Wu Mu,Steamed Noodle Garlic & Sesame Oil,Pack,Taiwan,4.5,
151.0,Shirakiku,Japanese Style Tokusen Miso,Pack,Japan,3.0,
150.0,Chorip Dong,Jjambbong Hot Spicy Seafood,Bowl,South Korea,4.25,
149.0,Maruchan,Akai Kitsune Udon,Bowl,Japan,4.0,
148.0,Myojo,Okinawa Soba,Pack,Japan,3.75,
147.0,Higashi,Nagasaki Sara Udon,Pack,Japan,5.0,
146.0,Mama,Pho Bo,Pack,Thailand,2.5,
145.0,Sakurai,Vegetarian Flavor,Pack,Japan,3.5,
144.0,Nongshim,Kimchi Ramyun,Pack,South Korea,3.5,
143.0,Mama,Mamy Chand Clear Soup,Pack,Thailand,2.75,
142.0,Nissin,Chow Mein Teriyaki Beef,Tray,USA,4.5,
141.0,Six Fortune,Seafood Flavor,Pack,South Korea,2.5,
140.0,Mama,Mi Goreng,Pack,Thailand,5.0,
139.0,Kamfen,Noodle King Beef,Pack,China,1.75,
138.0,Unif,100 Furong Shrimp,,Taiwan,3.0,
137.0,Nissin,Bowl Noodles Rich & Savory Chicken,Bowl,USA,1.75,
136.0,Mama,Shrimp Creamy Tom Yum,Pack,Thailand,5.0,
135.0,Unif / Tung-I,Fresh Shrimp,Pack,Taiwan,3.25,
134.0,Global Inspiration,Gyeong-Gi-Do Rice,Bowl,South Korea,2.25,
133.0,Baijia,Hot & Sour Rice Noodle,Pack,China,0.0,
132.0,Ve Wong,Artificial Peppered Beef,Pack,Taiwan,3.5,
131.0,Unif,100 Artificial Shallot Chicken,Pack,Taiwan,3.25,
130.0,Sapporo Ichiban,Miso Soybean Paste,Pack,Japan,3.5,
129.0,Nongshim,Mupama Tang Myun,Pack,South Korea,3.5,
128.0,Mama,Artificial PA-LO Duck,Pack,Thailand,0.1,
127.0,Vifon,Mi Chay Vegetarian,Pack,Vietnam,2.8,
126.0,Mama,Tom Yam Koong Rice Vermicelli,Pack,Thailand,1.5,
125.0,Shirakiku,Japanese Style Tokusen Karami,Pack,Japan,3.0,
124.0,Nissin,Yakisoba With Mayonnaise/Mustard Packet,Tray,Japan,5.0,
123.0,Wai Wai,Minced Pork Soeng Kreung,Pack,Thailand,3.7,
122.0,Doll,Shrimp Wonton,Pack,Hong Kong,4.0,
121.0,Ottogi,Bekse Curry,Pack,South Korea,4.0,
120.0,Samyang,Beef,Pack,South Korea,4.0,
119.0,Ve Wong,Artificial Pork & Chicken,Pack,Taiwan,3.4,
118.0,Paldo,Bibim Men,Pack,South Korea,3.75,
117.0,Ottogi,Ramyonsari,Pack,South Korea,4.0,
116.0,Mama,Nam Vang,Pack,Thailand,3.6,
115.0,Ottogi,Miso Ramyun,Pack,South Korea,2.8,
114.0,Samyang,Kimchi,Pack,South Korea,2.9,
113.0,Nongshim,Hooroorook ,Pack,South Korea,4.0,
112.0,Ottogi,Jiajang Noodle,Pack,South Korea,3.75,
111.0,Ottogi,Odongtongmyon Seafood Spicy,Pack,South Korea,3.25,
110.0,Lucky Me!,Artificial Chicken,Pack,Philippines,1.5,
109.0,Mama,Pad Thai,Pack,Thailand,3.1,
108.0,Teriyaki Time,Ramen,Bowl,USA,2.0,
107.0,Ottogi,Pow Crunch Teriyaki,Pack,South Korea,1.1,
106.0,GreeNoodle,Tom Yum,Pack,Thailand,0.5,
105.0,Indomie,Special Fried Curly Noodle,Pack,Indonesia,5.0,2012 #1
104.0,Maruchan,Ramen Noodle Soup Chicken,Pack,USA,2.0,
103.0,Ve Wong,Vegetarian Flavor,Pack,Taiwan,3.0,
102.0,Indomie,Soto Mie,Pack,Indonesia,1.5,
101.0,Ve Wong,Artificial Sesame Chicken,Pack,Taiwan,4.25,
100.0,Unif / Tung-I,Artificial Chinese Beef,Pack,Taiwan,2.85,
99.0,Ve Wong,Kung Fu Artificial Onion,Pack,Taiwan,2.75,
98.0,Unif / Tung-I,Chah Chiang,Pack,Taiwan,2.5,
97.0,Saigon Ve Wong,Kung Fu Mi Tom Chua Sour Shrimp,Pack,Vietnam,2.5,
96.0,Saigon Ve Wong,Kung Fu Artificial Pork Flavor,Pack,Vietnam,3.75,
95.0,Wei Lih,Artificial Beef Flavor,Pack,Taiwan,1.0,
94.0,Mama,Artificial Chicken,Pack,Thailand,2.5,
93.0,Payless,Xtra Big Original Pancit Canton,Pack,Philippines,4.5,
92.0,Fashion Food,Tom Yum Seafood Creamy,Bowl,Thailand,2.0,
91.0,Binh Tay,Mi Chay Mushroom,Pack,Vietnam,2.75,
90.0,Long Kow,Crystal Noodle Six Kinds Of Mushrooms,Pack,China,2.3,
89.0,Unif,100 Artificial Stewed Pork Chop,Pack,Taiwan,3.2,
88.0,Paldo,South Korean Noodle Chicken,Pack,South Korea,3.25,
87.0,Wai Wai,Tom Yum Shrimp Cream Soup,Pack,Thailand,2.75,
86.0,Unif / Tung-I,Onion Flavor,Pack,Taiwan,3.65,
85.0,Nissin,Demae Ramen Sesame,Pack,Japan,3.75,
84.0,Samyang,Kalgug-Su Assorted Clam,Pack,South Korea,1.8,
83.0,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,2.0,
82.0,Nissin,Demae Ramen Miso,Pack,Japan,2.75,
81.0,Unif / Tung-I,Artificial Spicy Beef,Pack,Taiwan,3.5,
80.0,Unif / Tung-I,Artificial Chicken,Pack,Taiwan,3.5,
79.0,Sapporo Ichiban,Kitsune Udon,Pack,Japan,3.25,
78.0,Nissin,Demae Ramen Seafood,Pack,Japan,2.5,
77.0,Nissin,Demae Ramen Prawn,Pack,Japan,3.25,
76.0,Indomie,Meatball Flavor,Pack,Indonesia,2.5,
75.0,Indomie,Mi Goreng Rendang,Pack,Indonesia,4.5,
74.0,Nissin,Demae Ramen Shoyu,Pack,Japan,4.0,
73.0,Nissin,Demae Ramen Five Spices Artificial Beef,Pack,Japan,3.5,
72.0,Nissin,Demae Ramen Tonkatsu Artificial Pork,Pack,Japan,3.5,
71.0,Nissin,Demae Ramen Satay,Pack,Japan,2.5,
70.0,Nissin,Demae Ramen XO Sauce Seafood,Pack,Japan,4.0,
69.0,Baijia,Spicy Fei- Chang Sweet Potato Noodle,Pack,China,1.75,
68.0,Wei Lih,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,Taiwan,4.0,
67.0,Maruchan,Ramen Noodle Soup Lime Chili Shrimp,Pack,USA,2.0,
66.0,Maruchan,Ramen Noodle Soup Pork,Pack,USA,4.0,
65.0,Nissin,Top Ramen Oriental,Pack,USA,2.5,
64.0,Sapporo Ichiban,Chicken Flavor,Pack,USA,3.5,
63.0,Nissin,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,Japan,3.0,
62.0,Maggi,Rice Noodle Mania Lemon Masala,Pack,India,1.5,
61.0,Maggi,2 Minute Noodles Curry,Pack,India,2.5,
60.0,Maggi,Vegetable Atta Noodles Masala,Pack,India,2.0,
59.0,Maggi,Chinese Noodles Lemon Chicken Flavor,Pack,India,3.5,
58.0,Ve Wong,A-One Bun Tom Shrimp,Pack,Taiwan,3.0,
57.0,Doll,Instant Fried Noodles With Chili Sauce,Tray,Hong Kong,3.0,
56.0,Doll,Instant Noodles With Sesame Oil & Soup Base,Pack,Hong Kong,1.0,
55.0,Hua Feng Noodle Expert,Favoury Pork Flavor,Pack,China,1.0,
54.0,Hua Feng Noodle Expert,Spicy Seafood Flavor,Pack,China,3.0,
53.0,Indomie,Chicken,Cup,Indonesia,2.0,
52.0,Indomie,Chicken Curry,Pack,Indonesia,4.0,
51.0,Indomie,Curly Noodles With Grilled Chicken,Pack,Indonesia,5.0,
50.0,Indomie,Mi Goreng,Pack,Indonesia,5.0,
49.0,Indomie,Mi Goreng Pedas Hot,Pack,Indonesia,4.5,
48.0,Indomie,Shrimp Flavor,Pack,Indonesia,3.0,
47.0,Indomie,Mi Goreng Jumbo Barbecue Chicken,Pack,Indonesia,5.0,2012 #2
46.0,Indomie,Mi Goreng Jumbo Meatball,Pack,Indonesia,3.0,
45.0,Indomie,Mi Goreng Sate,Pack,Indonesia,5.0,"
"
44.0,Indomie,Special Chicken,Pack,Indonesia,4.25,
43.0,Kim Ve Wong,Jaopai Series: Vegetarian Instant Noodles,Bowl,Taiwan,0.0,
42.0,Ve Wong,Kung-Fu Chicken Flavor,Pack,Vietnam,2.75,
41.0,Little Cook,Pork Mustard Stem,Bowl,Thailand,0.5,
40.0,Lucky Me!,Pancit Canton Chili Mansi,Pack,Philippines,3.0,
39.0,Lucky Me!,Supreme Bulalo Flavor,Bowl,Philippines,3.0,
38.0,Lucky Me!,Pancit Canton Citrus Flavor,Pack,Philippines,3.0,
37.0,Lucky Me!,Pancit Canton Hot Chili Flavor,Pack,Philippines,3.0,
36.0,Lucky Me!,Itnok,Pack,Philippines,3.0,
35.0,Mama,Chand Clear Soup,Pack,Thailand,3.0,
34.0,Maruchan,Ramen Noodle Soup Shrimp,Pack,USA,2.0,
33.0,Koka,Mi Hai Tom Prawn,Pack,Singapore,3.75,
32.0,Koka,Mi Hai Cua Crab Flavor,Pack,Singapore,3.5,
31.0,Myojo,Ippeichan Yakisoba,Tray,Japan,4.0,2013 #6
30.0,Myojo,Special Duck,Pack,Japan,1.0,
29.0,Mee Jang,Tom Yum Shrimp,Bowl,Thailand,3.5,
28.0,Nissin,Chikin Ramen,Pack,Japan,5.0,
27.0,Nissin,Demae Ramen Curry Flavor,Pack,Japan,4.0,
26.0,Nissin,Soba Noodles With Mayo Mustard Squirt,Pack,Japan,4.0,
25.0,Nissin,Demae Ramen Spicy Flavor,Pack,Japan,3.0,
24.0,Nissin,Demae Ramen Spicy Seafood With Chili Pepper,Pack,Japan,2.0,
23.0,Nissin,Top Ramen Creamy Chicken,Pack,USA,4.5,
22.0,Nongshim,Ansungtangmyun Noodle Soup,Pack,South Korea,3.75,
21.0,Nongshim,Champong Oriental Noodles,Pack,South Korea,4.0,
20.0,Nongshim,Neoguri (Seafood'n'Spicy),Pack,South Korea,3.5,
19.0,Nongshim,Shin Ramyun,Pack,South Korea,4.0,
18.0,Ottogi,Jin Ramen (Hot Taste),Pack,South Korea,3.5,
17.0,Quickchow,Pancit Palabok,Pack,Philippines,2.5,
16.0,Samyang,Kalgug-Su (Spicy),Pack,South Korea,3.5,
15.0,Samyang,Pojangmacha U-dong,Pack,South Korea,2.5,
14.0,Samyang,Hot,Pack,South Korea,3.5,
13.0,Sapporo Ichiban,Chow Mein,Pack,Japan,5.0,2012 #4
12.0,Sapporo Ichiban,Shrimp Flavor,Pack,Japan,2.5,
11.0,Six Fortune,Chicken Flavor Instant Soup Noodle,Pack,South Korea,2.0,
10.0,Smack,Vegetable Beef,Pack,USA,1.5,
9.0,Sutah,Cup Noodle,Cup,South Korea,2.0,
8.0,Tung-I,Chinese Beef Instant Rice Noodle,Pack,Taiwan,3.0,
7.0,Ve Wong,Mushroom Pork,Pack,Vietnam,1.0,
6.0,Vifon,Nam Vang,Pack,Vietnam,2.5,
5.0,Vifon,"Hu Tiu Nam Vang [""Phnom Penh"" style] Asian Style Instant Rice Noodles",Bowl,Vietnam,3.5,
4.0,Wai Wai,Oriental Style Instant Noodles,Pack,Thailand,1.0,
3.0,Wai Wai,Tom Yum Shrimp,Pack,Thailand,2.0,
2.0,Wai Wai,Tom Yum Chili Flavor,Pack,Thailand,2.0,
1.0,Westbrae,Miso Ramen,Pack,USA,0.5,
